ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Excelente servicio. Escuchan al cliente y atienden sus solicitudes, preparan el plato a su gusto 100% recomendado.",6-mayo-2019,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fuimos en familia a celebrar. La atención estuvo bastante lenta, y no era que hubiera más gente en el restaurante, es que después de entregar los menús se tardó bastante en pedir la orden.Los frijoles rancheros o los con chili tienen un sabor excelente. La salsa jalapeña que acompaña el carne muy buena, ordemanos un churrasco y unas costillas, toda la comida estuvo espectacular, muy buena. Los precios son algo elevados, especialmente para los platos que no son los principales.",15-febrero-2019,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","El día de ayer fui a festejar el cumpleaños de mi esposo eramos los únicos en el restaurante y aun así duraron demasiado en atendernos, luego entre los acompañamientos pedimos papa asada, resulta que le tiran un chorrito de natilla como de decoración, por lo cual llamamos al salonero para que nos trajera mas, y se fue a hablar por teléfono, a los 10 min de esperar me levante a pedírsela nuevamente me dijo nuevamente que ya me la llevaban, luego de eso como 10 min mas tarde salio otro salonero de la cocina por lo cual me tuve que levantar nuevamente a pedirla, luego de unos minutos me llevaron aproximadamente una onza en una tacita, por la cual me cobraron 1300 colones, ademas de la mala atención siento que ha bajado muchísimo la calidad costillas re cocinadas, secas y sin suficiente salsa ademas de precios excesivos, por años desde que estaban junto al simon bolivar fueron uno de mis lugares preferidos, siempre con precios altos pero lo valían, ahora por 68900 5 costillas secas, 4 gaseosas, 1 orden de papas y 1 onz de natilla por la que te tienes que levantar 3 veces, me parece excesivo.",21-agosto-2018,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Pedimos un lomo con acompañamiento de cáscaras de papa y ensalada verde, en un caso y pico de gallo en el otro.La ensalada verde es una mejor opción, más generosa.La carne la pedimos término medio, y efectivamente nos llegó en el término.Estuvo bien.",18-octubre-2017,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Ubicado en un centro comercial con variedad de restaurantes, y pocos espacios de parqueo para la cantidad de restaurantes. El restaurante es amplio, le decoración muy americana y la atención es buena. La carne de las costillas son suaves sin embargo les falta sabor, el elote tenía buen sabor, la ensalada y los frijoles normal. La comida es normal sin embargo los precios si los considero un poco altos para la calidad de la comida. Volvería? No creo. ",20-julio-2017,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Siempre me habian dicho que el lugar era espectacular, lo cual no estoy de acuerdo, el lugar no es malo y el servicio fue normal.Los acompañamientos son normales y me comi unas costillas st louis que me parecio que se les paso la coccion y resultaron un poco secas. Ojo el lugar no es feo, pero no es espectacular. ",7-mayo-2017,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","La carne que se sirve es por demás de muy buena opción, excelente sabor.   Los precios ligeramente altos, pero van de acuerdo a lo consumido. Si regresaria",5-abril-2017,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Debido a su cambio de local, lo habíamos perdido de vista. Pero para la celebración de Enamorados, buscamos hasta encontrarlo. Ahora están en un lugar nuevo, muy bonito y adecuado. la atención de primera, y las costillas Saint Louis... más que de primera. Simplemente no hay mejor lugar para las costillas, suaves, jugosas, deliciosas. Todo muy bien servido y bien acompañado. Recoiendo ir con buena hambre, aunque no es difícil acabar con el platillo.",13-febrero-2017,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","En exceso caro, unas fajitas de carne 10.000 colones, es ir para empezar.La carne muy dura, nos.cambiaron el boleto por.unas de pollo y estaba pasado Las costillas bien cocidas poco sabor.No lo recomiendo.Lo único bueno la temperatura de la.birra y el puré de papá Para terminar el pie de pecanas añejo ",29-enero-2017,2
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",En mi. Opinión sencilla y directa  est. Lugar debería estar lleno de clientes su comida es excelente  las costillas nos tienen igual felicito a don wilbert por mantener el sabor de la cocina a Óscar uno. De los. Saloneros excelente,14-noviembre-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fuimos a disfrutar una promoción de credomatic , de unas parrilladas...Lo más rico fueron las costillas y la copa de vino.El lugar muy acogedor primera vez que íbamos. La atención muy buena, lo único que no nos gustó fueron los postres, fueron unos brawnie con helado ... pero estaba un poco duro . De resto todo fue excelente. ",11-octubre-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","El restaurante presenta una imagen de especialidad en carnes , pero no es así.Conclusión: no recomendado y no volvería.Los aspectos característicos que deben ser mencionados:1)Comida:La preparación de los cortes es muy básica y sin proporcionar sabor a a carne, sin dejar por fuera la mala presentación tanto del plato principal en conjunto con el sin sabor de sus acompañamientos.Se puede poner en duda la calidad de carnes que utilizan haciendo la relación : lo que dice el menú contra lo que le sirven a la mesa.2)Lugar: El centro comenracila donde esta ubicado posee buen parqueo lo que es un punto a rescatar, enfocandones en el restaurante que no es nada fuera de lo normal intentando una fachada texana, los baños están en medio del salón principal lo que me parece desagradable y poco higiénico.3)Precio: Los precios son costosos en referencia al producto que brindan.4)Atención: La tención de los camarer@s fue buena, no obstante por parte del administrador fue nula su atención.5)Experiencia: la orden fue una hamburguesa de la casa (la lechuga se encontraba ya con las marcas de oxcidación a mi parecer por su mal almacenamiento, las papas de acompañamiento las entregaron completamente frías al igual que el pan de la hamburguesa) un corte de lomito(el corte llego termino super cocido llegando a punto carbón y totalmente seco,lso acompañamientos fueron una mínima muestra pero eso fue bueno porque no tenía sabor ni las salsas , pico de gallo ó el chili con carne)",17-septiembre-2016,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Si lo que se quiere es un buen lugar para hacer  negocios. Es un lugar centrico, buen parqueo y una excelente presentacion para ese cierre de un negocio o bien empezar con el pie derecho.  Muy buena carta de platillos y excelentes cortes de carne.",3-agosto-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Buenas costillas con sabor y tamaño aceptable, pero nada del otro mundo, la atencion si es muy buena, personal eficiente y esmerado. Lo que queda debiendo son los acompañamientos, la verdad miy pobres y no hacen juego con las costillas y les falta buena presentación.",31-julio-2016,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Una excelente opción si tienes antojo de comer unas deliciosas costilas de cerdo, acompañada una una ensalada, frijoles y plátano maduro",25-julio-2016,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Siempre que tenemos oportunidad pasamos ya que la comida es realmente muy buena, de verdad que lo recomendaría muchas veces. Tiene un Parqueo disponible y a pesar que siempre hay clientes, es lo suficientemente grande para encontrar espacio. En ocaciones se vuelve un poco lento pero es cuando hay muchas órdenes y es normal. Creo que el servicio puede mejorar un poco y llegar a ser excelente. ",28-junio-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","He ido unas 5 veces, siempre delicioso con buen servicio, precio y ambiente. Muy acertada la decisión de cambiar el local, este nuevo lugar es más bonito y accesible",11-mayo-2016,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",Excelentes costillas y acompañamientos. El restaurante es amplio y comodo y la atencion muy buena. Me gusta ir en damilia ya q ha mi hija le encantan las costillas. Igual d gusto de una cerveza y disfruto de sus excelentes platillos.,17-abril-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Tengo muchos años de frecuentar este lugar y la buena experiencia se mantiene. Es un lugar para comer sin mucha formalidad, para los aficionados a las costillas: aquí son mejores que en algunas sonadas franquicias estadounidenses. Lo mejor es el nivel de precios, más que razonable en una ciudad en donde algunos restaurantes cobran caprichos. También, altamente recomendada, la hamburguesa.",2-abril-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",Desde 1989 este lugar ha mantenido su calidad y excelente sabor de sus costillas con productos 100% nacional #CRC.Mi recomendación es probar un rack de costillas estilo St.Louis con frijoles rancheros con coleslaw.Lamentablemente el servicio no es tan bueno como la calidad de sua producros.,28-marzo-2016,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Buenas costillas servidas con diferentes salsas y patatas cocidas. Pero está un poco lejos, en el Centro Comercial Tournon de reciente apertura y que aún no tiene mucho funcionamiento; queda algo solitario.",18-febrero-2016,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fuimos a almorzar el domingo. 6 de septiembre, pedimos la comida de nuestras hijas pequeñas, la cual sirvieron aproximadamente una hora mas tarde y después de repetidas solicitudes (el plato en cuestión eran unos dedos de pollo), esperamos casi una hora más y cuando le consultamos a la salonera, nos indico que todavía faltaba mucho para que estuviera listo nuestro pedido (costillas, sea la especialidad de la casa). Así las cosas, 2 horas y 20 minutos después de haber llegado, pagamos la cuenta de las bebidas y el plato de las niñas, y nos tuvimos que retirar, sin almorzar y sin que se nos ofreciera una simple disculpa, no obstante que el propietario estaba presente y tuvo claro conocimiento de lo sucedido. No recomiendo este lugar de ninguna manera.",8-septiembre-2015,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Muy buenas las carnes, precios promedio, en un lugar muy tejano y con buena música. La atención de los saloneros no es muy amable, algo indiferentes y ocupados en sus cosas, pero el sitio es muy agradable.Una ventaja es estar en lugar tan céntrico y de fácil acceso.",16-agosto-2015,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","En varias ocasiones he visitado este lugar. La salsa de sus costillas es de lo mejor que haya probado, sin embargo hay días que su calidad baja. Parece que no han encontrado ese punto donde mantener siempre la misma calidad, a pesar de tantos años de existir. No es barato, pero vale la pena visitarlo.",12-agosto-2015,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","El pasado fin de semana visité Jr Ribs. Ya no está ubicado contiguo al Simón Bolivar. Ahora está frente al Hotel Radisson sobre la ruta a Guápiles.El cambio de local benefició mucho. El salón es agradable y permite una mejor atención.La comida fue aceptable, sin embargo es la sombre de cuando este restaurante décadas abrió puertas cerca de ""La Gallito"".Las costillas, especialidad de la casa, tenían buen sabor, tal vez algo sobre cocinadas lo que daban una sequedad excesiva a la carne. El Pie de Pecanas, un clásico en este lugar, es un postre que se debe probar.Para salir de apuros un lugar muy recomendable, más falta recuperar un poco del resplandor que tuvo en sus inicios.",15-julio-2015,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","He visitado este restaurante en varias de sus localidades en el pasado: barrio Amón, antigua rotonda de Guadalupe y ahora sobre la ruta 32, desde sus inicios ha sido buenísimo y seguiremos viniendo!!!",5-junio-2015,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Las mejores costillas de Costa Rica estilo americano. Muy recomendada las potato skin, los frijoles rancheros y el rack estilo San Luis. De postre excelente el pecan pie! Muy buena ubicación en su nueva sede en el centro comercial Tournón con parqueo y cerca el ascensor lo cual lo hace de fácil acceso.",24-mayo-2015,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","He estado en este lugar varias veces. A veces la comida está buena. Pero a veces no. Y no es barato. Es difícil escribir de un lugar donde depende de la época o el personal pues así será el resultado de la visita. De modo que si usted va, puede que tope con suerte o talvez no. Mi última visita no estuvo muy bien. Costillas pequeñas y porciones de acompañamiento pequeñas también. Servicio lento. Me hubiera gustado que hubieran corregido ciertas cosas. Pero no. Es una lástima. Creo que no volveré. ",18-febrero-2015,2
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Las costillas de este lugar son deliciosas, vienen acompañadas de papas fritas y un refresco natural, en mi caso un refresco de cas, y para cerrar la delicia de la comida, un rico postre de tres leches, en cuanto a los precios, el Menú Ejecutivo, es muy cómodo por sus precios, Les invito a visitarlos.",14-diciembre-2014,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","El día de hoy visitamos el restaurante para canjear una promoción de un plato que supuestamente vale 14 mil colones.Nuestra sorpresa es que ese plato es muy deficiente, uno que sabe los precios de la comida sabe que JAMÁS ese plato que sirven vale ese precio de lista !!!En este restaurante engañan a la gente !!! No se embarquen !!!",29-septiembre-2014,2
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Esta es la cuarta vez que voy. Siempre iba con mi esposo y esta vez nuestra familia nos visitó de Colombia y Estados Unidos y pensamos en esta como una muy buena opción porque generalmente nos habia ido bien, sin embargo fue una muy mala idea, ya que las costillas no tenian nada de carne, eran 6 platos y ninguno quedó satisfecho, por el contrario se quejaron por el valor ya que no era acorde a lo que nos ofrecieron, salimos igual de hambrientos a como entramos, ademas estaban quemadas. Preguntamos por el manager y no estaba, hicimos conocer nuestro descontento a uno de los meseros y no hizo nada frente a la inconformidad. A fin de cuentas pagamos por pagar. Nos sentimos estafados. PARA NO VOLVER!!",16-agosto-2014,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fui con mi esposa y pedimos un plato surtido que incluía pollo, carne y costillas a la barbacoa. El salonero, muy atento, tomó la orden y en menos de 15 minutos ya teníamos el pedido en la mesa. Respecto a la comida, sin palabras...demasiado deliciosa y la carne en su punto. Respecto al lugar, no tiene mayores lujos pero es un ambiente tranquilo y se pasa un rato muy ameno.",10-abril-2014,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fui en una ocasion, no creo que valga la pena volver. Pedimos las alitas y costilla, la costilla tiene buen tamaño, el servicio es malo, los meseros no se preocupan por atenderlo prontamente y lo hacen de mala manera. Vi que a un mesero se le cayeron los cubiertos y nada mas los recogio y los acomodó de nuevo en la bandeja, sin lavarlos. Los frescos naturales de natural no tienen nada. El lugar es muy oscuro, parece una bodega mal iluminada.",14-febrero-2014,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","¡Con sólo el recordar para escribir la crítica se me hace agua la boca!, ¡súper recomendado!, las costillas Baby Back son un éxito, las veces que he visitado el restaurante la atención ha quedado debiendo un poco.",16-enero-2014,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Estuve acá con mis compañeros de trabajo. La comida estuvo muy buena, tardaron un poco pero valió la pena esperar.",20-diciembre-2013,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Fui a comer hace 2 semanas y pedi unas costillas San Luis del menú a la carta,esperaba un extasis de sabor como ellos ofrecen en su pagina web fue la peor costilla que he probado en mi vida y valla que me gusta el cerdo la carne era pasca sin sabor parecia que esta solo cocinada en agua de sal, lo que le daba sabor era la salsa BBQ, venia acompañada de papa asada que en realidad era papa sancochada y maiz dulce que parecia hula lo unico que si sabia bien era la ensalada de repollo, el fresco de naranja con sanahoria estaba muy azucarado sabia a miel de azucar con naranaja y cuando le pregunte al mesero por que mi costilla no se veia como una San Luis el contesto en todo prepotente y grocero que esa era la San Luis que para mi parecia costilla regular y no San Luis pero ante tal respuesta mejor no dije mas para evitar problemas y por que andaba con mis amigos.",19-noviembre-2013,1
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Sumamente delicioso, un menu variado y una receta original para cada costilla! Ubicación excelente! El servicio es bueno aunque un poco lento, hay que ir con tiempo. Excelente lugar para una celebración familiar o en grupo! El ambiente es muy original! El único inconveniente es que el lugar es un poco chico!",4-agosto-2013,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Una de las mejores costillas que he probado. Tienen un ambiente agradable y buen servicio. Tiene una opción para pedir el menú ya sea por correo electrónico o vía teléfono para que al llegar al restaurante la comida esté lista, recomendado en caso de los que trabajamos y tenemos el tiempo limitado. La carne no es del todo muy buena pero en general está muy bien.",24-mayo-2013,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Muy buena comida, excelente tamaño de porciones, muy buena atención y precios, definitivamente recomendable en el centro de San Jose.",6-mayo-2013,5
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",El estilo lo hace diferente aunque no le ayuda su ubicación. La calidad de la comida es muy buena con muy agradable presentación y acompañamientos a buenos precios. Un poco caliente a mediodía en verano,17-diciembre-2012,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",La carne se desprende suavemente del hueso y se derrite en la boca. No es muy buena la pasta del pecan pie y puede mejorar la atencion.,13-agosto-2012,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",Tenía un bistec. Pidió un medio pero fue servido con raro.El restaurante estaba vacío en un momento en que esperaba que estuviera lleno.No hay mucho que destacar sobre la calidad - promedio.,5-enero-2020,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Pedimos una pechuga y una costillas de ternera. . .La pechuga era extremadamente seca, pero casi en una sopa de salsa BBQ.El sabor ahumado no era muy agradable también.En las costillas de res no estaba disponible para probar la carne en sí, ya que estaba cubierta con una gran cantidad de salsa BBQ. . .Los frijoles de chile y los otros también eran demasiado dulces. . .sentía que estás comiendo en una tienda de golosinas en lugar de en un lugar de Costillas. .",5-junio-2019,2
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625",La comida está bien y el servicio es muy lento. La comida tardó una hora. Si necesitas comer rápido no te alojes aquí.,3-noviembre-2017,2
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","Guau, guau guau. fabuloso servicio, personal amable. maravillosa comida! Filete de ternera frita es algo fuera de este mundo. He tenido carne argentina y creo que este viene cerca.Incluso aunque un lujo.",22-abril-2017,4
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","La comida era buena, pero demasiado caro para mi gusto. Elegimos este restaurante basado en su muy cerca de nuestro hotel. Compramos 2 aperitivos, 1 margarita, 1 comida para niños y 1 comida fajita por un poco más de $50. Este era un poco caro, pero la zona que estaba en parece como si fue diseñado para turistas, así que este puede ser normal. El servicio al cliente era genial y el restaurante era limpio y atado con la temática.",23-mayo-2016,3
g309293-d3173320,JR Ribs,3.5,"Parrillada, Churrasquería","En el inicio de la ruta 32 Centro Comercial Tournón, San José 506 Costa Rica","9.943119,-84.07625","El título lo dice todo. Si te gusta poco interesante sobre cocidos, hervir las costillas sosa con salsa encima, sin siquiera una pizca de ahumado o a la parrilla, carnes secas med sosa incluso cuando solicitado, entonces este es tu lugar de elección en C.R. o estar aquí. Son muy, muy lento, todo el mundo tiene una cucharada de sopa y los precios son ridículamente altas. Llevamos más de casa para los perros, que me encanta...",15-abril-2016,1
