ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Buen lugar sin pretensiones ,comida auténtica Peruana, buena atención, muy limitada la escogencia de bebidas.El ,"" lomo saltado"" bien el plato pero la carne dura.",31-enero-2018,3
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Llegamos con mucha ilusión pues hemos comido en muchísimos restaurantes peruanos, acá y en otro países, y este prometía comida criolla, más tradicional. Pedimos de entrada Choritos a la chalaca y, de plato fuerte, ají de gallina y spaghetti a la huancaína con lomo saltado. Todo sabía a nada, la pasta estaba quemada, el arroz recocido y la presentación era descuidada. Además, las Cusqueñas estaban calientes. Finalmente, algunos platos, que eran nuestra primera opción, no estaban disponibles.",6-septiembre-2017,1
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","En Mayo, terminaba el teatro de mis hijas y sin planear donde íbamos almorzar, entramos en un restaurante elegido al azar, en donde nos atendieron superbien. El lugar muy limpio y ordenado, no tuvimos que esperar mucho por la comida un plato que es de mis favoritos Carne salteada!, simplemente en su punto perfecto!. La atención la recibimos por parte del propietario el cual siempre estuvo atento a que disfrutaramos de un almuerzo espectacular. Pedimos un postre delicioso, y nos fuimos con ganas de recomedarlos y regresar por supuesto!",6-junio-2017,4
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225",Rico sabor del ceviche. No tenían varios de los productos del menú desgraciadamente lo que hace que tenga que bajar una estrella por eso.,26-febrero-2017,3
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Quizás por tener experiencia en la gastronomía peruana, el restaurante no llena las expectativas en el sabor criollo que uno espera. Por ejemplo la causa le falta sabor, y la papa a la huancaina le falta cuerpo. El arroz Chaufa tiene buen sabor y el ceviche tiene esencia peruana.La falta de ingrediente quizás los limita. Pero el ambiente es agradable así como la atención, y no hay queja en la espera de los platillos ",12-febrero-2017,3
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Excelente chupe, ceviche y causa. Aconsejo preguntar por recomendaciones si no sabe que pedir. Muy buena atención.",19-enero-2017,5
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Todas las semanas vengo después de yoga, don Luis me chinea preparándome acompañamientos que me permitan mantener mi dieta, además de las historias de su abuela y cómo vivían en un matriarcado XD es toda una experiencia escuchar sus historias. ¡Muchas gracias!",22-noviembre-2016,5
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Este es un restaurante muy nuevo en la zona de Escalante, una de las mejores de la Gastronomía de la Ciudad. Es una opción de comida peruana autentica operada por nativos del Perú. La atención es muy amena y agradable. La comida esta muy bien haciendo honor a la fama de la comida peruana.",17-julio-2016,4
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Fuimos atendidos por el chef y tuvimos los platos que él propuso, todos los productos del mar. Todo estaba sabroso y perfectamente preparado, ligero para comer. Los calamares fritos eran simplemente divinos. Pulpo a la plancha también muy bueno.",21-enero-2019,5
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Terminamos caminando por el Paseo la Luz por la noche, más allá de los bares, y había un lindo y tranquilo restaurante peruano con velas de botella. Justo lo que estábamos buscando. Gallina de Mani con salsa de maní fue fantástico. Las comidas vienen con arroz, sin verduras ni pan. El servicio fue atento. También teníamos deliciosas bebidas tropicales frescas y postres todos muy bien presentados. Nuestras comidas deliciosas y el servicio fue bueno y amable. Recomiendo este pequeño restaurante si estás buscando buena comida y hospitalidad.",13-marzo-2018,5
g309293-d10593470,Restaurante Puro Perú,4.0,"Peruana, Latina, Mariscos, Española, Sudamericana","Quechereguas 857 50 norte de Intensa, San José 10101 Costa Rica","9.934099,-84.063225","Yo estaba muy emocionada de ver algunos restaurantes de comida peruana cerca de mi lugar. La corvina a lo macho era realmente bueno. - suspiro limeño postre.En general bien. A veces es mejor hacer menos realmente bien luego de hacer todo bien.Menos es más, pero realmente disfruté de la música peruana y la decoración. Sugerencia: conseguir algo de cerveza peruana )",14-enero-2017,4
g309293-d6477145,Soda Nena,4.5,"Sudamericana, Costarricense","Calle 13 Cuesta de Moras, San José Costa Rica","9.93759,-84.07242",Excelente comida 100% recomendado y precios muy buenos y personal muy atento para darte un buen servicio,23-febrero-2020,5
g309293-d6477145,Soda Nena,4.5,"Sudamericana, Costarricense","Calle 13 Cuesta de Moras, San José Costa Rica","9.93759,-84.07242","Para los desvelados es una gran opción, son antojitos, sandwiches y batidos de todos los sabores, también hay desayunos.El servicio no es muy rápido pero la comida tiene muy buen sazón. Las porciones son abundantes así que es mejor compartir. Los precios son regulares y si se comparte es mejor, además no se come de más.",9-enero-2020,3
g309293-d6477145,Soda Nena,4.5,"Sudamericana, Costarricense","Calle 13 Cuesta de Moras, San José Costa Rica","9.93759,-84.07242","Son las mejores empanadas de carne que he comido, su precio es económico, la pasta deliciosa, no son grasas, y no esquivan gastos en echarle mucha carne!",4-noviembre-2016,5
g309293-d6477145,Soda Nena,4.5,"Sudamericana, Costarricense","Calle 13 Cuesta de Moras, San José Costa Rica","9.93759,-84.07242",Encontramos este restaurante por accidente caminar de vuelta al hotel y firmado como asiduos ... Escribí un comentario en mi blog:http://www.drdavesandiego.com/finding-food-in-san-jose-costa-rica/,27-mayo-2015,5
g309293-d6477145,Soda Nena,4.5,"Sudamericana, Costarricense","Calle 13 Cuesta de Moras, San José Costa Rica","9.93759,-84.07242","Paramos aquí durante la hora del almuerzo muy transitada, después de haber visitado el Museo Nacional. El propietario era amable y acogedor, y nos enseñó la última mesa vacía. Nuestro pollo casado es llegó rápidamente y estaban deliciosos. La soda estaba llena de los costarricenses tener un rápido, buena y abundante comida.",17-marzo-2014,4
g309293-d12910994,La Cuchara de Pipe,5.0,Comida rápida,"Montelimar Guadalupe, San José Costa Rica","9.938931,-84.06619",Excelente rest. Fui con un grupo de amigos del trabajo y todos comimos muy bien. Super bien en relación precio/calidad/cantidad y más por la zona en la que se encuentra,1-octubre-2017,5
g309293-d12910994,La Cuchara de Pipe,5.0,Comida rápida,"Montelimar Guadalupe, San José Costa Rica","9.938931,-84.06619","Simplemente espectacular!! Agreguen el extra de huevo. Buena atencion, preparada en el momento y a excelente precio. Definitivamente para volver varias veces.",28-septiembre-2017,5
g309293-d12910994,La Cuchara de Pipe,5.0,Comida rápida,"Montelimar Guadalupe, San José Costa Rica","9.938931,-84.06619","Fui a comer a la cuchara de pipe, y me pedi unas pulled pork fries. El pulled pork es el mejor que he probado. Super recomendado",26-septiembre-2017,5
g309293-d12910994,La Cuchara de Pipe,5.0,Comida rápida,"Montelimar Guadalupe, San José Costa Rica","9.938931,-84.06619",Fui a una parrillada y exquisito de chuparse los dedos. Y pedí una pupusa y estaba deli. Es un lugar perfecto para familias y amigos. Les recomiendo las hamburguesas.,20-septiembre-2017,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094",Exelente Restaurante Con sabor a México un Restaurante temático increíble donde encontraras la vida de frida kahlo.,26-julio-2020,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Este Sábado 29 fui con mi pareja porque estaba con antojo de mole poblano, el lugar estaba desierto y pensé que quizá en estas fechas era lo usual, había leído tantos malos comentarios, pero en el pasado siempre me había ido bien. Para entrar pedí una sangría y ojo una copa muy pequeña y básicamente solo hielo si me hubiera dado a la tarea de sacar el hielo la cantidad de sangria hubiera sido casi nada, empezando por ahí, para cenar pedí 1/4 de muslo de pollo con mole y cuando me lo trajeron, no era el tradicional 1/4 de pollo sino dos pedacitos de pollo que estaba duros, secos, incomibles sencillamente parecia que eran recalentados y se les paso el microondas (horroroso), la cantidad de mole 2 cucharas, la ensalada que acompañaba y el arroz y frijoles lo normal. Mi pareja pidio el platillo recomendado que eran 300 gramos de NY steak que si estaba rico en sabor solo que el gordito de la carne eran 150 gramos (si estaba rebajado de ¢22.000 a ¢16.000, el pure de camote que lo acompañaba estaba bien, trai 3 camaroncitos normales. Mi queja fue el pollo.No hice la queja en el local porque soy de las personas que digo que la comida que se sirve en un restaurante es la carta de presentación: si es rico tu vuelves si es mala nunca volverás y se acabo el problema.Rescato que la atención fue muy buena, muy amable nos mostraron las nuevas instalaciones ubicado frente al mercadillo de Barrio Escalante ahora mucho mejor que el anterior mas acogedor, mas grande.",29-diciembre-2018,2
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Empezando por que tienen que ver todos los comentarios más que hay aquí sobre este lugar, la comida no sólo no es buena, si no que es realmente mala, super cara o sea uno espera pagar un poco mas de lo normal, pero no una cantidad exagerada, más si le cobran cosas que uno no consumió, tienen la cara para quedarle debiendo plata a gente y tras de eso cobran cosas que uno no consumió, le deben plata al diseñador que hizo el menú,a la persona que les manejaba la pagina real de Facebook, a ex empleados, grupos de música y sepa a quien más,ha! El día que estaba ahí llegaron a contarle la luz",18-diciembre-2018,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Malos tratos, la comida es de baja calidad, exagerado tiempo que duran en atender y en llevar la comida, el dueño es un mal educado que le grita a los empleados y a los clientes en frente de todos, nos cobraron cosas que no consumimos con amenazas, conozco varía gente a los que le pasó esto en esta soda, le deben plata a un grupo de música, despidieron a una persona sin motivo y no le pagaron, devuelven la comida que fue servida y los venden de nuevo si están enteros... solo ver todos los comentarios, cero recomendable no vuelvo, recomiendo la soda de la esquina",14-noviembre-2018,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Fui una noche con unas amigas y aunque sabía que el precio sería elevado, pensé que la comida lo valdría, pero lastimosamente no fue así. Pedí una sopa azteca que estaba bien, pero no espectacular. Sabía mucho a pasta de tomate. Una amiga pidió carne porque la había probado en otro momento, pero el plato lo dejó prácticamente entero. La cerveza se vende carísima. Una pena.",2-octubre-2018,3
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Estuve con mi Mama y mi esposo, ordenamos Chiles en nogada, chilaquiles y tacos al pastor. Los Chiles en nogada delicioso, la nogada estaba fantástica con su sabor a nuez y canela que resaltaba, su sabor queso de cabra, su relleno era una delicia también con toques dulces. Chilaquiles de pollo en salsa verde, muy buenos, rico platillo, la salsita verde no picaba mucho. Los Tacos al pastor de cerdo y piña bien hechos y deliciosos. La atención del mesero fue rápida y atenta, el lugar muy acogedor con su decoración mexicana. El precio es razonable, 3 personas 3 platillos y 3 refrescos ¢34.500 ya con los impuestos incluidos. La calidad de la comida muy buena, sin duda un lugar para regresar y disfrutar de la deliciosa cocina mexicana.",26-agosto-2018,4
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094",Pésima la calidad de la carne y precios muy elevados para el plato que sirven.No lo recomendaría ni pienso volver.,17-agosto-2018,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Sin palabras excelente,la comida, la atención recomendado más los chiles en nogada una delicia para el paladar",2-agosto-2018,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Lejos del terruño, nos supo a gloria!!!Los chiles en nogada de temporada muy buenos y la cochinita pibil muy buena también!!!",29-julio-2018,4
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Fuimos 8 personas el sábado anterior, éramos los únicos en el Restaurante, cada uno pidió un plato, algunos de Churrasco y otros New York Sirlon.La comida no fue servida en el término solicitada y en su interior estaba literalmente CONGELADA.Devolvimos 3 Churrascos para que los cocinaran más y el dueño nos enfrentó aduciendo que el mesero le había informado que estábamos quejándonos con muy malas palabras, somos una familia que no las utilizamos.Fue tanta la malacrianza que optamos en levantarnos y pagar lo consumido a ese momento. Fue una muy muy mala experiencia y no lo recomendaría JAMAS!!!",23-mayo-2018,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Yo siempre ordeno en un restaurante como entrada plato nachos. Algo muy básico, pero si lo hacen rico....me don una idea de como es el resto de platillos.Oh sorpresa, la presentación del platillo se veía bien. Sin embargo, los frijoles molidos sabían quemados. Aparte el queso parmesano para mi gusto es muy fuerte para el platillo. Ponen muy poco pico de gallo y guacamole. La carne muy ricaEl segundo platillo fueron flautas de pollo. Nada Wow, pero si se dejaban comer.Los tragos si muy ricos. Sangría el vino q utlilizaron delicioso. El mojito también muy bueno.",27-marzo-2018,3
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Fuimos el día de ayer a Fridas Pub y es delicioso, comida típica mexicana con un gran sabor casero, ambiente relajado y agradable, precios moderados, él dueño es muy atento, simplemente nos encanto, si tienen oportunidad deben de pedir un Tequila Sunrise, de mexicanos para el mundo ",21-marzo-2018,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Platos servidos a destiempo, meseros mal encarados. Comida mediocre, muy lindo el local, esperábamos más.",9-marzo-2018,2
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","El establecimiento es muy coqueto, con diferentes espacios para cada ocasión, todos muy bien decorados. Sus trabajadores tienen una alta capacitación y cuidan muy bien todos los productos con los que trabajan.",16-febrero-2018,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094",Asistimos por conocer las nuevas opciones que proporciona la nueva administración en cuanto al menú y realmente nos complació la visita los menús y atención muy buena así como la variedad en sus menús,7-enero-2018,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Un lugar muy acogedor, comida tipo mexicana muy deliciosa... un lugar al que sin duda alguna tengo que regresar...",1-enero-2018,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Fuimos a cenar seis amigos, la atención fue buena, el restaurante no estaba lleno por consecuente nos llevaron la comida rápido.Se come bien y a un precio no tan elevando",28-diciembre-2017,3
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Les falta promocionar en la app el Barrio Escalante, muy buena la comida en Frida , en la noche me indican qué hay en ocasiones demasiada gente y que el servicio no es muy bueno, tuvimos suerte... todo 👍🏻",23-diciembre-2017,4
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Si le gusta el queso, la buena comida y que lo atiendan lindo, es aquí donde debe venir!! El lugar hermoso.",16-diciembre-2017,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Por estar en una zona famosa por su gastronomía, fuimos a conocer lo que, suponíamos, sería un lindo lugar de cocina mexicana. Decoración bien, con todas los retratos de Frida Kahlo que puedan imaginar, o sea homenaje al icono pop no a su obra. Música de Guns & Roses a gran volumen, el mesero antes que la carta nos ofrece la variedad de cervezas artesanales embotelladas. Viene la carta, en Spanglish pues era una verdadera mescolanza de términos como tórtola y apetizers. Tres páginas de platillos norteamericanos o tex-mex, y, al final, 5 platos ""mexicanos"". Probamos la sopa de tortilla o ""sopa azteca"", la cual estuvo apenas pasable. Porción más que generosa de caldo de pollo y tomate, con tortilla frita de paquete. Seguimos con Cochinita pibil al estilo yucateco, cuatro tortilllas de fabrica, carne de cuerdo estofada y deshilachada, con laurel y sal. Insípida. Pedimos postre y tenían solo cheesecake de fresa. Resumen: no vuelvo ni amarrado.",31-mayo-2017,2
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Qué lugar más precioso, escondido, intimo con habitaciones espectaculares, muy acogedor, la comida fabulosa. Pedimos el fondue y es espectacular. Muy muy recomendado.",10-abril-2017,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Hoy a las 2:50 pm llegue a este lugar muy emocionada de ir a ver este lugar que se veía tan hermoso. Pero cuando llegue no había ni un alma y yo empecé a llamar para que me atendieran y cuando llega una señora mal encarada y como frustrada con la vida se nos queda viendo y nos dice "" QUE QUIEREN ?! "" yo le respondo disculpe no entiendo ? Y mi mamá dice es que queremos comer y la señora se fue y llamo a una empleada y la muchacha nos dice cerramos en 10 minutos la cocina. Y entonces decimos irnos. Como es posible que les moleste que lleguen clientes que señora más corriente, maleducada y ridícula que creyó que íbamos a ir hacer ? A pedir limosna?? Uno no se espera semejante trato de un lugar así. Una soda de mercado disfrazado de lugar fino y estoy segura que ni en el mercado central lo humillan de esa manera como esa señora lo hizo. Lo peor del caso era que llevamos a mi abuela de 81 años a celebrar su día de cumpleaños. Seguro lo que quieren es perder toda la clientela que ese lugar. Con tantas mejores opciones y escogimos la peor opción. Que asco de lugar",27-marzo-2017,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Lugar único en Escazú, podes disfrutar de una copa de vino de calidad, junto a una tabla de quesos con acompañamientos perfectos. La decoración es muy acogedora.",7-marzo-2017,5
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Yo pedí unos nachos y estaban llenos de pelo, me los cambiaron, pero no sabían bien y ya tenía asco. Mi esposo se pidió un churrasco y no sabía a nada la carne ni el pescado. La mesera muy cortés.",5-marzo-2017,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","la comida no es mala pero el servicio deja muchísimo que desear.no es un lugar acogedor, las sillas son incómodas.Definitivamente no regresaréNo entiendo porque se llama Frida's Pub si dista muchísimo del concepto de ""PUB"".",11-febrero-2017,2
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","En dos palabras, pésimo servicio! Los meseros discuten al frente de todos los clientes, hacen mucho desorden y esto afecta al servicio. A uno de ellos se le cayó al suelo la cuchara para servir el hielo y sin reparo la devolvió a la hielera llena de hielo sin lavarla. Confundieron las cuentas y nos querían cobrar cosas que no habíamos consumido. La comida es regular pero el pésimo servicio se trae abajo la nota general.",4-febrero-2017,1
g309293-d7379790,Frida's GastroPub,3.5,"Mexicana, Internacional","Calle Leon Cortes De la Iglesia santa Teresita 400 metros este y 75 norte, San José 10201 Costa Rica","9.933597,-84.065094","Para ser sincero, la comida no es tan mexicana como lo creen, porque el guacamole que he probé ahí es malísimo y estaba todo aguado. Además, los platillos son ricos a precio económico. Por otro lado, el ambiente es tranquilo con música a medio volumen.",18-enero-2017,4
